Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"FBS","Food Balances (2010-)","95","Honduras","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","21.3","Fc","Calculated data"
"FBS","Food Balances (2010-)","95","Honduras","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","22.26","Fc","Calculated data"
"FBS","Food Balances (2010-)","95","Honduras","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","22.53","Fc","Calculated data"
"FBS","Food Balances (2010-)","97","Hungary","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","1113","Fc","Calculated data"
"FBS","Food Balances (2010-)","97","Hungary","664","Food supply (kcal/capita/day)","2941","Animal Products","2019","2019","kcal/capita/day","1107","Fc","Calculated data"
"FBS","Food Balances (2010-)","97","Hungary","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","51.5","Fc","Calculated data"
"FBS","Food Balances (2010-)","97","Hungary","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","50.26","Fc","Calculated data"
"FBS","Food Balances (2010-)","97","Hungary","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","94.28","Fc","Calculated data"
"FBS","Food Balances (2010-)","97","Hungary","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","94.45","Fc","Calculated data"
"FBS","Food Balances (2010-)","99","Iceland","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","1638","Fc","Calculated data"
"FBS","Food Balances (2010-)","99","Iceland","664","Food supply (kcal/capita/day)","2941","Animal Products","2019","2019","kcal/capita/day","1663","Fc","Calculated data"
"FBS","Food Balances (2010-)","99","Iceland","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","104.41","Fc","Calculated data"
"FBS","Food Balances (2010-)","99","Iceland","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","104.63","Fc","Calculated data"
"FBS","Food Balances (2010-)","99","Iceland","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","115.46","Fc","Calculated data"
"FBS","Food Balances (2010-)","99","Iceland","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","117.95","Fc","Calculated data"
"FBS","Food Balances (2010-)","100","India","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","303","Fc","Calculated data"
"FBS","Food Balances (2010-)","100","India","664","Food supply (kcal/capita/day)","2941","Animal Products","2019","2019","kcal/capita/day","298","Fc","Calculated data"
"FBS","Food Balances (2010-)","100","India","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","15.78","Fc","Calculated data"
"FBS","Food Balances (2010-)","100","India","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","15.44","Fc","Calculated data"
"FBS","Food Balances (2010-)","100","India","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","20.01","Fc","Calculated data"
"FBS","Food Balances (2010-)","100","India","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","19.73","Fc","Calculated data"
"FBS","Food Balances (2010-)","101","Indonesia","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","228","Fc","Calculated data"
"FBS","Food Balances (2010-)","101","Indonesia","664","Food supply (kcal/capita/day)","2941","Animal Products","2019","2019","kcal/capita/day","226","Fc","Calculated data"
"FBS","Food Balances (2010-)","101","Indonesia","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","24.41","Fc","Calculated data"
"FBS","Food Balances (2010-)","101","Indonesia","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","24.54","Fc","Calculated data"
"FBS","Food Balances (2010-)","101","Indonesia","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","12.76","Fc","Calculated data"
"FBS","Food Balances (2010-)","101","Indonesia","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","12.31","Fc","Calculated data"
"FBS","Food Balances (2010-)","102","Iran (Islamic Republic of)","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","339","Fc","Calculated data"
"FBS","Food Balances (2010-)","102","Iran (Islamic Republic of)","664","Food supply (kcal/capita/day)","2941","Animal Products","2019","2019","kcal/capita/day","340","Fc","Calculated data"
"FBS","Food Balances (2010-)","102","Iran (Islamic Republic of)","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","25.01","Fc","Calculated data"
"FBS","Food Balances (2010-)","102","Iran (Islamic Republic of)","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","25.02","Fc","Calculated data"
"FBS","Food Balances (2010-)","102","Iran (Islamic Republic of)","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","24.01","Fc","Calculated data"
"FBS","Food Balances (2010-)","102","Iran (Islamic Republic of)","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","24.04","Fc","Calculated data"
"FBS","Food Balances (2010-)","103","Iraq","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","214","Fc","Calculated data"
"FBS","Food Balances (2010-)","103","Iraq","664","Food supply (kcal/capita/day)","2941","Animal Products","2019","2019","kcal/capita/day","193","Fc","Calculated data"
"FBS","Food Balances (2010-)","103","Iraq","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","14.46","Fc","Calculated data"
"FBS","Food Balances (2010-)","103","Iraq","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","12.48","Fc","Calculated data"
"FBS","Food Balances (2010-)","103","Iraq","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","14.67","Fc","Calculated data"
"FBS","Food Balances (2010-)","103","Iraq","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","13.34","Fc","Calculated data"
"FBS","Food Balances (2010-)","104","Ireland","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","1155","Fc","Calculated data"
"FBS","Food Balances (2010-)","104","Ireland","664","Food supply (kcal/capita/day)","2941","Animal Products","2019","2019","kcal/capita/day","1010","Fc","Calculated data"
"FBS","Food Balances (2010-)","104","Ireland","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","71.5","Fc","Calculated data"
"FBS","Food Balances (2010-)","104","Ireland","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","63.35","Fc","Calculated data"
"FBS","Food Balances (2010-)","104","Ireland","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","84.13","Fc","Calculated data"
"FBS","Food Balances (2010-)","104","Ireland","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","72.4","Fc","Calculated data"
"FBS","Food Balances (2010-)","105","Israel","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","871","Fc","Calculated data"
"FBS","Food Balances (2010-)","105","Israel","664","Food supply (kcal/capita/day)","2941","Animal Products","2019","2019","kcal/capita/day","853","Fc","Calculated data"
"FBS","Food Balances (2010-)","105","Israel","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","78.58","Fc","Calculated data"
"FBS","Food Balances (2010-)","105","Israel","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","76.37","Fc","Calculated data"
"FBS","Food Balances (2010-)","105","Israel","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","52.64","Fc","Calculated data"
"FBS","Food Balances (2010-)","105","Israel","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","51.8","Fc","Calculated data"
"FBS","Food Balances (2010-)","106","Italy","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","837","Fc","Calculated data"
"FBS","Food Balances (2010-)","106","Italy","664","Food supply (kcal/capita/day)","2941","Animal Products","2019","2019","kcal/capita/day","842","Fc","Calculated data"
"FBS","Food Balances (2010-)","106","Italy","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","55.86","Fc","Calculated data"
"FBS","Food Balances (2010-)","106","Italy","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","55.6","Fc","Calculated data"
"FBS","Food Balances (2010-)","106","Italy","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","62.62","Fc","Calculated data"
"FBS","Food Balances (2010-)","106","Italy","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","63.2","Fc","Calculated data"
"FBS","Food Balances (2010-)","109","Jamaica","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","529","Fc","Calculated data"
"FBS","Food Balances (2010-)","109","Jamaica","664","Food supply (kcal/capita/day)","2941","Animal Products","2019","2019","kcal/capita/day","528","Fc","Calculated data"
"FBS","Food Balances (2010-)","109","Jamaica","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","37.92","Fc","Calculated data"
"FBS","Food Balances (2010-)","109","Jamaica","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","38.28","Fc","Calculated data"
"FBS","Food Balances (2010-)","109","Jamaica","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","36.11","Fc","Calculated data"
"FBS","Food Balances (2010-)","109","Jamaica","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","35.54","Fc","Calculated data"
"FBS","Food Balances (2010-)","110","Japan","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","562","Fc","Calculated data"
"FBS","Food Balances (2010-)","110","Japan","664","Food supply (kcal/capita/day)","2941","Animal Products","2019","2019","kcal/capita/day","569","Fc","Calculated data"
"FBS","Food Balances (2010-)","110","Japan","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","48.67","Fc","Calculated data"
"FBS","Food Balances (2010-)","110","Japan","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","49.17","Fc","Calculated data"
"FBS","Food Balances (2010-)","110","Japan","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","35.18","Fc","Calculated data"
"FBS","Food Balances (2010-)","110","Japan","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","35.74","Fc","Calculated data"
"FBS","Food Balances (2010-)","112","Jordan","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","360","Fc","Calculated data"
"FBS","Food Balances (2010-)","112","Jordan","664","Food supply (kcal/capita/day)","2941","Animal Products","2019","2019","kcal/capita/day","366","Fc","Calculated data"
"FBS","Food Balances (2010-)","112","Jordan","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","25.34","Fc","Calculated data"
"FBS","Food Balances (2010-)","112","Jordan","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","25.15","Fc","Calculated data"
"FBS","Food Balances (2010-)","112","Jordan","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","24.67","Fc","Calculated data"
"FBS","Food Balances (2010-)","112","Jordan","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","24.87","Fc","Calculated data"
"FBS","Food Balances (2010-)","108","Kazakhstan","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","902","Fc","Calculated data"
"FBS","Food Balances (2010-)","108","Kazakhstan","664","Food supply (kcal/capita/day)","2941","Animal Products","2019","2019","kcal/capita/day","918","Fc","Calculated data"
"FBS","Food Balances (2010-)","108","Kazakhstan","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","55.71","Fc","Calculated data"
"FBS","Food Balances (2010-)","108","Kazakhstan","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","56.88","Fc","Calculated data"
"FBS","Food Balances (2010-)","108","Kazakhstan","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","59.6","Fc","Calculated data"
"FBS","Food Balances (2010-)","108","Kazakhstan","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","60.84","Fc","Calculated data"
"FBS","Food Balances (2010-)","114","Kenya","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","249","Fc","Calculated data"
